filename,test_number,expected_vul,expected_cwe,semgrep_found_vul,semgrep_cwes,classification
cleaned_BenchmarkTest01167.sarif,01167,True,328,True,328,TP
cleaned_BenchmarkTest01168.sarif,01168,True,328,False,,FN_Missed
cleaned_BenchmarkTest01169.sarif,01169,False,328,False,,TN
cleaned_BenchmarkTest01170.sarif,01170,False,328,False,,TN
cleaned_BenchmarkTest01171.sarif,01171,True,79,True,79,TP
cleaned_BenchmarkTest01172.sarif,01172,True,79,True,79,TP
cleaned_BenchmarkTest01173.sarif,01173,True,79,True,79,TP
cleaned_BenchmarkTest01174.sarif,01174,True,79,True,79,TP
cleaned_BenchmarkTest01175.sarif,01175,False,79,True,79,FP
cleaned_BenchmarkTest01176.sarif,01176,False,79,True,79,FP
cleaned_BenchmarkTest01177.sarif,01177,True,79,True,79,TP
cleaned_BenchmarkTest01178.sarif,01178,True,79,True,79,TP
cleaned_BenchmarkTest01179.sarif,01179,True,79,True,79,TP
cleaned_BenchmarkTest01180.sarif,01180,False,79,True,79,FP
cleaned_BenchmarkTest01181.sarif,01181,True,79,True,79,TP
cleaned_BenchmarkTest01182.sarif,01182,False,78,True,78,FP
cleaned_BenchmarkTest01183.sarif,01183,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01184.sarif,01184,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01185.sarif,01185,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01186.sarif,01186,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01187.sarif,01187,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01188.sarif,01188,False,79,True,79,FP
cleaned_BenchmarkTest01189.sarif,01189,False,78,True,78,FP
cleaned_BenchmarkTest01190.sarif,01190,True,78,True,78,TP
cleaned_BenchmarkTest01191.sarif,01191,True,78,True,78,TP
cleaned_BenchmarkTest01192.sarif,01192,True,78,True,78,TP
cleaned_BenchmarkTest01193.sarif,01193,False,78,True,78,FP
cleaned_BenchmarkTest01194.sarif,01194,True,78,True,78,TP
cleaned_BenchmarkTest01195.sarif,01195,False,330,True,352,FP
cleaned_BenchmarkTest01196.sarif,01196,False,330,True,352,FP
cleaned_BenchmarkTest01197.sarif,01197,False,330,True,352,FP
cleaned_BenchmarkTest01198.sarif,01198,False,330,True,352,FP
cleaned_BenchmarkTest01199.sarif,01199,False,330,True,352,FP
cleaned_BenchmarkTest01200.sarif,01200,False,330,True,352,FP
cleaned_BenchmarkTest01201.sarif,01201,False,330,True,352,FP
cleaned_BenchmarkTest01202.sarif,01202,False,330,True,352,FP
cleaned_BenchmarkTest01203.sarif,01203,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01204.sarif,01204,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01205.sarif,01205,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01206.sarif,01206,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01207.sarif,01207,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01208.sarif,01208,True,89,True,89,TP
cleaned_BenchmarkTest01209.sarif,01209,True,89,True,89,TP
cleaned_BenchmarkTest01210.sarif,01210,True,89,True,89,TP
cleaned_BenchmarkTest01211.sarif,01211,True,89,True,89,TP
cleaned_BenchmarkTest01212.sarif,01212,False,89,True,89,FP
cleaned_BenchmarkTest01213.sarif,01213,False,89,True,89,FP
cleaned_BenchmarkTest01214.sarif,01214,True,89,True,89,TP
cleaned_BenchmarkTest01215.sarif,01215,False,89,True,"79, 89",FP
cleaned_BenchmarkTest01216.sarif,01216,False,89,True,89,FP
cleaned_BenchmarkTest01217.sarif,01217,False,89,True,89,FP
cleaned_BenchmarkTest01218.sarif,01218,False,89,True,89,FP
cleaned_BenchmarkTest01219.sarif,01219,False,89,True,89,FP
cleaned_BenchmarkTest01220.sarif,01220,False,89,True,89,FP
cleaned_BenchmarkTest01221.sarif,01221,True,89,True,89,TP
cleaned_BenchmarkTest01222.sarif,01222,True,89,True,89,TP
cleaned_BenchmarkTest01223.sarif,01223,True,643,True,"79, 643",TP
cleaned_BenchmarkTest01224.sarif,01224,True,643,True,"79, 643",TP
cleaned_BenchmarkTest01225.sarif,01225,False,643,True,"79, 643",FP
cleaned_BenchmarkTest01226.sarif,01226,False,327,False,,TN
cleaned_BenchmarkTest01227.sarif,01227,False,327,False,,TN
cleaned_BenchmarkTest01228.sarif,01228,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01229.sarif,01229,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01230.sarif,01230,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01231.sarif,01231,True,22,True,22,TP
cleaned_BenchmarkTest01232.sarif,01232,True,22,True,22,TP
cleaned_BenchmarkTest01233.sarif,01233,False,22,True,22,FP
cleaned_BenchmarkTest01234.sarif,01234,True,22,True,22,TP
cleaned_BenchmarkTest01235.sarif,01235,True,22,True,22,TP
cleaned_BenchmarkTest01236.sarif,01236,True,22,True,22,TP
cleaned_BenchmarkTest01237.sarif,01237,False,22,True,22,FP
cleaned_BenchmarkTest01238.sarif,01238,True,22,True,22,TP
cleaned_BenchmarkTest01239.sarif,01239,False,22,True,22,FP
cleaned_BenchmarkTest01240.sarif,01240,False,22,True,22,FP
cleaned_BenchmarkTest01241.sarif,01241,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01242.sarif,01242,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01243.sarif,01243,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01244.sarif,01244,True,328,True,328,TP
cleaned_BenchmarkTest01245.sarif,01245,False,328,False,,TN
cleaned_BenchmarkTest01246.sarif,01246,True,328,True,328,TP
cleaned_BenchmarkTest01247.sarif,01247,True,328,True,328,TP
cleaned_BenchmarkTest01248.sarif,01248,True,328,False,,FN_Missed
cleaned_BenchmarkTest01249.sarif,01249,False,328,False,,TN
cleaned_BenchmarkTest01250.sarif,01250,False,328,False,,TN
cleaned_BenchmarkTest01251.sarif,01251,False,79,True,79,FP
cleaned_BenchmarkTest01252.sarif,01252,False,79,True,79,FP
cleaned_BenchmarkTest01253.sarif,01253,True,79,True,79,TP
cleaned_BenchmarkTest01254.sarif,01254,True,79,True,79,TP
cleaned_BenchmarkTest01255.sarif,01255,False,79,True,79,FP
cleaned_BenchmarkTest01256.sarif,01256,False,79,True,79,FP
cleaned_BenchmarkTest01257.sarif,01257,True,79,True,79,TP
cleaned_BenchmarkTest01258.sarif,01258,True,79,True,79,TP
cleaned_BenchmarkTest01259.sarif,01259,True,79,True,79,TP
cleaned_BenchmarkTest01260.sarif,01260,True,79,True,79,TP
cleaned_BenchmarkTest01261.sarif,01261,True,79,True,79,TP
cleaned_BenchmarkTest01262.sarif,01262,True,79,True,79,TP
cleaned_BenchmarkTest01263.sarif,01263,True,79,True,79,TP
cleaned_BenchmarkTest01264.sarif,01264,False,79,True,79,FP
cleaned_BenchmarkTest01265.sarif,01265,False,79,True,79,FP
cleaned_BenchmarkTest01266.sarif,01266,True,79,True,79,TP
cleaned_BenchmarkTest01267.sarif,01267,True,79,True,79,TP
cleaned_BenchmarkTest01268.sarif,01268,True,79,True,79,TP
cleaned_BenchmarkTest01269.sarif,01269,False,78,True,78,FP
cleaned_BenchmarkTest01270.sarif,01270,True,78,True,78,TP
cleaned_BenchmarkTest01271.sarif,01271,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01272.sarif,01272,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01273.sarif,01273,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01274.sarif,01274,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01275.sarif,01275,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01276.sarif,01276,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01277.sarif,01277,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01278.sarif,01278,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01279.sarif,01279,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01280.sarif,01280,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01281.sarif,01281,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01282.sarif,01282,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01283.sarif,01283,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01284.sarif,01284,True,79,True,79,TP
cleaned_BenchmarkTest01285.sarif,01285,True,78,True,78,TP
cleaned_BenchmarkTest01286.sarif,01286,True,78,True,78,TP
cleaned_BenchmarkTest01287.sarif,01287,True,78,True,78,TP
cleaned_BenchmarkTest01288.sarif,01288,True,78,True,78,TP
cleaned_BenchmarkTest01289.sarif,01289,False,78,True,78,FP
cleaned_BenchmarkTest01290.sarif,01290,False,78,True,78,FP
cleaned_BenchmarkTest01291.sarif,01291,False,330,True,352,FP
cleaned_BenchmarkTest01292.sarif,01292,False,330,True,352,FP
cleaned_BenchmarkTest01293.sarif,01293,False,330,True,352,FP
cleaned_BenchmarkTest01294.sarif,01294,False,330,True,352,FP
cleaned_BenchmarkTest01295.sarif,01295,False,330,True,352,FP
cleaned_BenchmarkTest01296.sarif,01296,False,330,True,352,FP
cleaned_BenchmarkTest01297.sarif,01297,False,330,True,352,FP
cleaned_BenchmarkTest01298.sarif,01298,False,330,True,352,FP
cleaned_BenchmarkTest01299.sarif,01299,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01300.sarif,01300,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01301.sarif,01301,False,89,True,89,FP
cleaned_BenchmarkTest01302.sarif,01302,True,89,True,89,TP
cleaned_BenchmarkTest01303.sarif,01303,False,89,True,89,FP
cleaned_BenchmarkTest01304.sarif,01304,True,89,True,89,TP
cleaned_BenchmarkTest01305.sarif,01305,False,89,True,89,FP
cleaned_BenchmarkTest01306.sarif,01306,True,89,True,89,TP
cleaned_BenchmarkTest01307.sarif,01307,False,89,True,89,FP
cleaned_BenchmarkTest01308.sarif,01308,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01309.sarif,01309,False,89,True,89,FP
cleaned_BenchmarkTest01310.sarif,01310,False,89,True,89,FP
cleaned_BenchmarkTest01311.sarif,01311,True,89,True,89,TP
cleaned_BenchmarkTest01312.sarif,01312,True,89,True,89,TP
cleaned_BenchmarkTest01313.sarif,01313,True,89,True,89,TP
cleaned_BenchmarkTest01314.sarif,01314,True,89,True,89,TP
cleaned_BenchmarkTest01315.sarif,01315,False,89,True,89,FP
cleaned_BenchmarkTest01316.sarif,01316,True,643,True,"79, 643",TP
cleaned_BenchmarkTest01317.sarif,01317,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01318.sarif,01318,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01319.sarif,01319,False,327,False,,TN
cleaned_BenchmarkTest01320.sarif,01320,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01321.sarif,01321,False,327,False,,TN
cleaned_BenchmarkTest01322.sarif,01322,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01323.sarif,01323,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01324.sarif,01324,False,327,False,,TN
cleaned_BenchmarkTest01325.sarif,01325,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01326.sarif,01326,True,90,True,"79, 90",TP
cleaned_BenchmarkTest01327.sarif,01327,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01328.sarif,01328,False,22,True,22,FP
cleaned_BenchmarkTest01329.sarif,01329,True,22,True,22,TP
cleaned_BenchmarkTest01330.sarif,01330,True,22,True,22,TP
cleaned_BenchmarkTest01331.sarif,01331,False,22,True,22,FP
cleaned_BenchmarkTest01332.sarif,01332,False,328,False,,TN
cleaned_BenchmarkTest01333.sarif,01333,True,328,True,328,TP
cleaned_BenchmarkTest01334.sarif,01334,True,328,True,328,TP
cleaned_BenchmarkTest01335.sarif,01335,True,79,True,79,TP
cleaned_BenchmarkTest01336.sarif,01336,False,79,True,79,FP
cleaned_BenchmarkTest01337.sarif,01337,True,79,True,79,TP
cleaned_BenchmarkTest01338.sarif,01338,False,79,True,79,FP
cleaned_BenchmarkTest01339.sarif,01339,False,79,True,79,FP
cleaned_BenchmarkTest01340.sarif,01340,False,79,True,79,FP
cleaned_BenchmarkTest01341.sarif,01341,False,79,True,79,FP
cleaned_BenchmarkTest01342.sarif,01342,False,79,True,79,FP
cleaned_BenchmarkTest01343.sarif,01343,False,79,True,79,FP
cleaned_BenchmarkTest01344.sarif,01344,False,79,True,79,FP
cleaned_BenchmarkTest01345.sarif,01345,False,79,True,79,FP
cleaned_BenchmarkTest01346.sarif,01346,True,79,True,79,TP
cleaned_BenchmarkTest01347.sarif,01347,True,79,True,79,TP
cleaned_BenchmarkTest01348.sarif,01348,False,79,True,79,FP
cleaned_BenchmarkTest01349.sarif,01349,True,79,True,79,TP
cleaned_BenchmarkTest01350.sarif,01350,True,79,True,79,TP
cleaned_BenchmarkTest01351.sarif,01351,False,79,True,79,FP
cleaned_BenchmarkTest01352.sarif,01352,False,79,True,79,FP
cleaned_BenchmarkTest01353.sarif,01353,False,78,True,78,FP
cleaned_BenchmarkTest01354.sarif,01354,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01355.sarif,01355,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01356.sarif,01356,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01357.sarif,01357,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01358.sarif,01358,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01359.sarif,01359,False,614,True,352,FP
cleaned_BenchmarkTest01360.sarif,01360,True,78,True,78,TP
cleaned_BenchmarkTest01361.sarif,01361,True,78,True,78,TP
cleaned_BenchmarkTest01362.sarif,01362,True,78,True,78,TP
cleaned_BenchmarkTest01363.sarif,01363,True,78,True,78,TP
cleaned_BenchmarkTest01364.sarif,01364,False,78,True,78,FP
cleaned_BenchmarkTest01365.sarif,01365,False,78,True,78,FP
cleaned_BenchmarkTest01366.sarif,01366,False,330,True,352,FP
cleaned_BenchmarkTest01367.sarif,01367,False,330,True,352,FP
cleaned_BenchmarkTest01368.sarif,01368,False,330,True,352,FP
cleaned_BenchmarkTest01369.sarif,01369,False,330,True,352,FP
cleaned_BenchmarkTest01370.sarif,01370,False,330,True,352,FP
cleaned_BenchmarkTest01371.sarif,01371,False,330,True,352,FP
cleaned_BenchmarkTest01372.sarif,01372,False,330,True,352,FP
cleaned_BenchmarkTest01373.sarif,01373,False,330,True,352,FP
cleaned_BenchmarkTest01374.sarif,01374,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01375.sarif,01375,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01376.sarif,01376,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01377.sarif,01377,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01378.sarif,01378,False,89,True,89,FP
cleaned_BenchmarkTest01379.sarif,01379,True,89,True,89,TP
cleaned_BenchmarkTest01380.sarif,01380,False,89,True,89,FP
cleaned_BenchmarkTest01381.sarif,01381,True,89,True,89,TP
cleaned_BenchmarkTest01382.sarif,01382,True,89,True,89,TP
cleaned_BenchmarkTest01383.sarif,01383,True,89,True,89,TP
cleaned_BenchmarkTest01384.sarif,01384,True,89,True,89,TP
cleaned_BenchmarkTest01385.sarif,01385,False,89,True,89,FP
cleaned_BenchmarkTest01386.sarif,01386,False,89,True,"79, 89",FP
cleaned_BenchmarkTest01387.sarif,01387,False,89,True,"79, 89",FP
cleaned_BenchmarkTest01388.sarif,01388,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01389.sarif,01389,False,89,True,89,FP
cleaned_BenchmarkTest01390.sarif,01390,True,89,True,"79, 89",TP
cleaned_BenchmarkTest01391.sarif,01391,True,89,True,89,TP
cleaned_BenchmarkTest01392.sarif,01392,False,89,True,89,FP
cleaned_BenchmarkTest01393.sarif,01393,False,89,True,89,FP
cleaned_BenchmarkTest01394.sarif,01394,True,89,True,89,TP
cleaned_BenchmarkTest01395.sarif,01395,True,89,True,89,TP
cleaned_BenchmarkTest01396.sarif,01396,True,89,True,89,TP
cleaned_BenchmarkTest01397.sarif,01397,False,643,True,"79, 643",FP
cleaned_BenchmarkTest01398.sarif,01398,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01399.sarif,01399,False,327,False,,TN
cleaned_BenchmarkTest01400.sarif,01400,False,327,False,,TN
cleaned_BenchmarkTest01401.sarif,01401,False,327,False,,TN
cleaned_BenchmarkTest01402.sarif,01402,False,90,True,"79, 90",FP
cleaned_BenchmarkTest01403.sarif,01403,True,22,True,22,TP
cleaned_BenchmarkTest01404.sarif,01404,False,22,True,22,FP
cleaned_BenchmarkTest01405.sarif,01405,True,22,True,22,TP
cleaned_BenchmarkTest01406.sarif,01406,False,22,True,22,FP
cleaned_BenchmarkTest01407.sarif,01407,False,22,True,22,FP
cleaned_BenchmarkTest01408.sarif,01408,True,22,True,22,TP
cleaned_BenchmarkTest01409.sarif,01409,False,22,False,,TN
cleaned_BenchmarkTest01410.sarif,01410,False,328,False,,TN
cleaned_BenchmarkTest01411.sarif,01411,True,328,True,328,TP
cleaned_BenchmarkTest01412.sarif,01412,False,328,False,,TN
cleaned_BenchmarkTest01413.sarif,01413,False,328,False,,TN
cleaned_BenchmarkTest01414.sarif,01414,True,328,False,,FN_Missed
cleaned_BenchmarkTest01415.sarif,01415,True,328,False,,FN_Missed
cleaned_BenchmarkTest01416.sarif,01416,True,328,False,,FN_Missed
cleaned_BenchmarkTest01417.sarif,01417,True,79,True,79,TP
cleaned_BenchmarkTest01418.sarif,01418,True,79,True,79,TP
cleaned_BenchmarkTest01419.sarif,01419,False,79,True,79,FP
cleaned_BenchmarkTest01420.sarif,01420,False,79,True,79,FP
cleaned_BenchmarkTest01421.sarif,01421,False,79,True,79,FP
cleaned_BenchmarkTest01422.sarif,01422,False,79,True,79,FP
cleaned_BenchmarkTest01423.sarif,01423,True,79,True,79,TP
cleaned_BenchmarkTest01424.sarif,01424,True,79,True,79,TP
cleaned_BenchmarkTest01425.sarif,01425,False,79,True,79,FP
cleaned_BenchmarkTest01426.sarif,01426,True,79,True,79,TP
cleaned_BenchmarkTest01427.sarif,01427,True,79,True,79,TP
cleaned_BenchmarkTest01428.sarif,01428,True,79,True,79,TP
cleaned_BenchmarkTest01429.sarif,01429,True,79,True,79,TP
cleaned_BenchmarkTest01430.sarif,01430,True,78,True,78,TP
cleaned_BenchmarkTest01431.sarif,01431,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01432.sarif,01432,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01433.sarif,01433,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01434.sarif,01434,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01435.sarif,01435,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01436.sarif,01436,False,614,True,352,FP
cleaned_BenchmarkTest01437.sarif,01437,True,79,True,79,TP
cleaned_BenchmarkTest01438.sarif,01438,True,79,True,79,TP
cleaned_BenchmarkTest01439.sarif,01439,False,79,True,79,FP
cleaned_BenchmarkTest01440.sarif,01440,False,78,True,78,FP
cleaned_BenchmarkTest01441.sarif,01441,True,78,True,78,TP
cleaned_BenchmarkTest01442.sarif,01442,True,78,True,78,TP
cleaned_BenchmarkTest01443.sarif,01443,False,78,True,78,FP
cleaned_BenchmarkTest01444.sarif,01444,False,78,True,78,FP
cleaned_BenchmarkTest01445.sarif,01445,False,78,True,78,FP
cleaned_BenchmarkTest01446.sarif,01446,True,78,True,78,TP
cleaned_BenchmarkTest01447.sarif,01447,False,330,True,352,FP
cleaned_BenchmarkTest01448.sarif,01448,False,330,True,352,FP
cleaned_BenchmarkTest01449.sarif,01449,False,330,True,352,FP
cleaned_BenchmarkTest01450.sarif,01450,False,330,True,352,FP
cleaned_BenchmarkTest01451.sarif,01451,False,330,True,352,FP
cleaned_BenchmarkTest01452.sarif,01452,False,330,True,352,FP
cleaned_BenchmarkTest01453.sarif,01453,False,330,True,352,FP
cleaned_BenchmarkTest01454.sarif,01454,False,501,True,"79, 501",FP
cleaned_BenchmarkTest01455.sarif,01455,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01456.sarif,01456,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01457.sarif,01457,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01458.sarif,01458,True,501,True,"79, 501",TP
cleaned_BenchmarkTest01459.sarif,01459,False,89,True,89,FP
cleaned_BenchmarkTest01460.sarif,01460,True,89,True,89,TP
cleaned_BenchmarkTest01461.sarif,01461,False,89,True,89,FP
cleaned_BenchmarkTest01462.sarif,01462,True,89,True,89,TP
cleaned_BenchmarkTest01463.sarif,01463,True,89,True,89,TP
cleaned_BenchmarkTest01464.sarif,01464,True,89,True,89,TP
cleaned_BenchmarkTest01465.sarif,01465,True,89,True,89,TP
cleaned_BenchmarkTest01466.sarif,01466,True,89,True,89,TP
cleaned_BenchmarkTest01467.sarif,01467,False,89,True,89,FP
cleaned_BenchmarkTest01468.sarif,01468,False,89,True,89,FP
cleaned_BenchmarkTest01469.sarif,01469,False,89,True,89,FP
cleaned_BenchmarkTest01470.sarif,01470,True,89,True,89,TP
cleaned_BenchmarkTest01471.sarif,01471,True,89,True,89,TP
cleaned_BenchmarkTest01472.sarif,01472,False,89,True,89,FP
cleaned_BenchmarkTest01473.sarif,01473,True,89,True,89,TP
cleaned_BenchmarkTest01474.sarif,01474,True,89,True,89,TP
cleaned_BenchmarkTest01475.sarif,01475,True,89,True,89,TP
cleaned_BenchmarkTest01476.sarif,01476,True,89,True,89,TP
cleaned_BenchmarkTest01477.sarif,01477,True,89,True,89,TP
cleaned_BenchmarkTest01478.sarif,01478,True,643,True,"79, 643",TP
cleaned_BenchmarkTest01479.sarif,01479,False,643,True,"79, 643",FP
cleaned_BenchmarkTest01480.sarif,01480,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01481.sarif,01481,False,327,False,,TN
cleaned_BenchmarkTest01482.sarif,01482,False,327,False,,TN
cleaned_BenchmarkTest01483.sarif,01483,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01484.sarif,01484,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01485.sarif,01485,False,327,False,,TN
cleaned_BenchmarkTest01486.sarif,01486,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01487.sarif,01487,False,327,False,,TN
cleaned_BenchmarkTest01488.sarif,01488,False,327,False,,TN
cleaned_BenchmarkTest01489.sarif,01489,True,327,True,326,FN_WrongCWE
cleaned_BenchmarkTest01490.sarif,01490,True,90,True,90,TP
cleaned_BenchmarkTest01491.sarif,01491,False,90,True,90,FP
cleaned_BenchmarkTest01492.sarif,01492,False,90,True,90,FP
cleaned_BenchmarkTest01493.sarif,01493,False,22,True,22,FP
cleaned_BenchmarkTest01494.sarif,01494,True,22,True,22,TP
cleaned_BenchmarkTest01495.sarif,01495,True,22,True,22,TP
cleaned_BenchmarkTest01496.sarif,01496,True,22,True,22,TP
cleaned_BenchmarkTest01497.sarif,01497,True,22,True,22,TP
cleaned_BenchmarkTest01498.sarif,01498,True,22,True,22,TP
cleaned_BenchmarkTest01499.sarif,01499,False,22,True,22,FP
cleaned_BenchmarkTest01500.sarif,01500,True,22,False,,FN_Missed
cleaned_BenchmarkTest01501.sarif,01501,True,90,True,90,TP
cleaned_BenchmarkTest01502.sarif,01502,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01503.sarif,01503,True,328,True,328,TP
cleaned_BenchmarkTest01504.sarif,01504,True,328,True,328,TP
cleaned_BenchmarkTest01505.sarif,01505,True,79,False,,FN_Missed
cleaned_BenchmarkTest01506.sarif,01506,True,79,False,,FN_Missed
cleaned_BenchmarkTest01507.sarif,01507,True,79,False,,FN_Missed
cleaned_BenchmarkTest01508.sarif,01508,False,79,False,,TN
cleaned_BenchmarkTest01509.sarif,01509,True,79,False,,FN_Missed
cleaned_BenchmarkTest01510.sarif,01510,True,79,False,,FN_Missed
cleaned_BenchmarkTest01511.sarif,01511,True,79,False,,FN_Missed
cleaned_BenchmarkTest01512.sarif,01512,True,79,False,,FN_Missed
cleaned_BenchmarkTest01513.sarif,01513,False,79,False,,TN
cleaned_BenchmarkTest01514.sarif,01514,False,79,False,,TN
cleaned_BenchmarkTest01515.sarif,01515,False,79,False,,TN
cleaned_BenchmarkTest01516.sarif,01516,False,78,False,,TN
cleaned_BenchmarkTest01517.sarif,01517,True,78,True,78,TP
cleaned_BenchmarkTest01518.sarif,01518,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01519.sarif,01519,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01520.sarif,01520,True,330,True,"330, 352",TP
cleaned_BenchmarkTest01521.sarif,01521,True,614,True,"352, 614",TP
cleaned_BenchmarkTest01522.sarif,01522,False,614,True,352,FP
cleaned_BenchmarkTest01523.sarif,01523,False,614,True,352,FP
cleaned_BenchmarkTest01524.sarif,01524,False,614,True,352,FP
cleaned_BenchmarkTest01525.sarif,01525,True,79,False,,FN_Missed
cleaned_BenchmarkTest01526.sarif,01526,False,78,True,78,FP
cleaned_BenchmarkTest01527.sarif,01527,False,78,True,78,FP
cleaned_BenchmarkTest01528.sarif,01528,False,78,True,78,FP
cleaned_BenchmarkTest01529.sarif,01529,False,78,True,78,FP
cleaned_BenchmarkTest01530.sarif,01530,False,78,True,78,FP
cleaned_BenchmarkTest01531.sarif,01531,True,78,True,78,TP
cleaned_BenchmarkTest01532.sarif,01532,False,78,True,78,FP
cleaned_BenchmarkTest01533.sarif,01533,True,78,True,78,TP
cleaned_BenchmarkTest01534.sarif,01534,False,330,True,352,FP
cleaned_BenchmarkTest01535.sarif,01535,False,330,True,352,FP
cleaned_BenchmarkTest01536.sarif,01536,False,330,True,352,FP
cleaned_BenchmarkTest01537.sarif,01537,False,330,True,352,FP
cleaned_BenchmarkTest01538.sarif,01538,False,330,True,352,FP
cleaned_BenchmarkTest01539.sarif,01539,False,330,True,352,FP
cleaned_BenchmarkTest01540.sarif,01540,False,330,True,352,FP
cleaned_BenchmarkTest01541.sarif,01541,False,330,True,352,FP
cleaned_BenchmarkTest01542.sarif,01542,False,330,True,352,FP
cleaned_BenchmarkTest01543.sarif,01543,False,330,True,352,FP
cleaned_BenchmarkTest01544.sarif,01544,False,330,True,352,FP
cleaned_BenchmarkTest01545.sarif,01545,False,330,True,352,FP
cleaned_BenchmarkTest01546.sarif,01546,True,501,False,,FN_Missed
cleaned_BenchmarkTest01547.sarif,01547,True,501,False,,FN_Missed
cleaned_BenchmarkTest01548.sarif,01548,True,501,False,,FN_Missed
cleaned_BenchmarkTest01549.sarif,01549,True,501,False,,FN_Missed
cleaned_BenchmarkTest01550.sarif,01550,True,501,False,,FN_Missed
cleaned_BenchmarkTest01551.sarif,01551,True,501,False,,FN_Missed
cleaned_BenchmarkTest01552.sarif,01552,True,89,False,,FN_Missed
cleaned_BenchmarkTest01553.sarif,01553,False,89,False,,TN
cleaned_BenchmarkTest01554.sarif,01554,True,89,False,,FN_Missed
cleaned_BenchmarkTest01555.sarif,01555,False,89,False,,TN
cleaned_BenchmarkTest01556.sarif,01556,False,89,False,,TN
cleaned_BenchmarkTest01557.sarif,01557,True,89,False,,FN_Missed
cleaned_BenchmarkTest01558.sarif,01558,True,89,False,,FN_Missed
cleaned_BenchmarkTest01559.sarif,01559,True,89,False,,FN_Missed
cleaned_BenchmarkTest01560.sarif,01560,True,89,False,,FN_Missed
cleaned_BenchmarkTest01561.sarif,01561,True,643,False,,FN_Missed
cleaned_BenchmarkTest01562.sarif,01562,False,643,False,,TN
cleaned_BenchmarkTest01563.sarif,01563,False,327,False,,TN
cleaned_BenchmarkTest01564.sarif,01564,False,327,False,,TN
